,SEQN,ACD011A,ACD011B,ACD011C,ACD040,ACD110
3524,67249.0,,,,,1.0
3525,67250.0,1.0,,,,
3526,67252.0,1.0,,,,
3527,67255.0,,,9.0,,
3528,67258.0,1.0,,,,
3529,67259.0,1.0,,,,
3530,67261.0,1.0,,,,
3531,67262.0,1.0,,,,
3532,67264.0,1.0,,,,
3533,67266.0,,,,1.0,
3534,67268.0,1.0,,,,
3535,67269.0,1.0,,,,
3536,67270.0,1.0,,,,
3537,67273.0,,,,2.0,
3538,67274.0,,,,,1.0
3539,67275.0,1.0,,,,
3540,67276.0,,,,1.0,
3541,67279.0,1.0,,,,
3542,67280.0,,,,4.0,
3543,67281.0,,,,1.0,
3544,67283.0,,,,,3.0
3545,67284.0,,,,,1.0
3546,67285.0,,,,5.0,
3547,67288.0,1.0,,,,
3548,67290.0,1.0,,,,
3549,67291.0,1.0,,,,
3550,67293.0,1.0,,,,
3551,67294.0,,,,,
3552,67296.0,1.0,,,,
3553,67297.0,1.0,,,,
3554,67298.0,1.0,,,,
3555,67300.0,1.0,,,,
3556,67301.0,1.0,,,,
3557,67304.0,,,,3.0,
3558,67305.0,1.0,,,,
3559,67306.0,1.0,,,,
3560,67307.0,1.0,,,,
3561,67308.0,,,,,5.0
3562,67309.0,,,,1.0,
3563,67310.0,,,,4.0,
3564,67311.0,,,,4.0,
3565,67312.0,1.0,,,,
3566,67314.0,1.0,,,,
3567,67315.0,1.0,,,,
3568,67316.0,,,,3.0,
3569,67318.0,,,9.0,,
3570,67320.0,,,,4.0,
3571,67321.0,1.0,,,,
3572,67322.0,1.0,,,,
3573,67325.0,,,,1.0,
3574,67326.0,1.0,,,,
3575,67327.0,1.0,,,,
3576,67329.0,1.0,,,,
3577,67330.0,1.0,,,,
3578,67331.0,1.0,,,,
3579,67332.0,,,,,1.0
3580,67333.0,1.0,,,,
3581,67334.0,,,,1.0,
3582,67335.0,,,9.0,,
3583,67337.0,1.0,,,,
3584,67338.0,1.0,,,,
3585,67339.0,1.0,,,,
3586,67340.0,1.0,,,,
3587,67341.0,,,,2.0,
3588,67342.0,,,,,1.0
3589,67343.0,1.0,,,,
3590,67344.0,,,,2.0,
3591,67346.0,1.0,,,,
3592,67347.0,1.0,,,,
3593,67348.0,,,,,5.0
3594,67349.0,1.0,,,,
3595,67352.0,,,9.0,,
3596,67353.0,,,,,5.0
3597,67354.0,,,,,5.0
3598,67355.0,,,,2.0,
3599,67356.0,1.0,,,,
3600,67357.0,1.0,,,,
3601,67359.0,1.0,,,,
3602,67361.0,1.0,,,,
3603,67362.0,,,,,1.0
3604,67363.0,,,,1.0,
3605,67364.0,1.0,,,,
3606,67365.0,1.0,,,,
3607,67367.0,,,,1.0,
3608,67368.0,,,,1.0,
3609,67370.0,,,,,1.0
3610,67371.0,1.0,,,,
3611,67373.0,,,,1.0,
3612,67375.0,1.0,,,,
3613,67376.0,1.0,,,,
3614,67379.0,,,,5.0,
3615,67380.0,1.0,,,,
3616,67381.0,1.0,,,,
3617,67382.0,1.0,,,,
3618,67383.0,1.0,,,,
3619,67384.0,1.0,,,,
3620,67385.0,1.0,,,,
3621,67386.0,,,,1.0,
3622,67387.0,1.0,,,,
3623,67388.0,,,,2.0,
3624,67389.0,,,,1.0,
3625,67390.0,1.0,,,,
3626,67391.0,1.0,,,,
3627,67392.0,,,,1.0,
3628,67393.0,,,,2.0,
3629,67395.0,1.0,,,,
3630,67397.0,,,9.0,,
3631,67399.0,,,,,3.0
3632,67400.0,,,,,1.0
3633,67402.0,1.0,,,,
3634,67403.0,,,,3.0,
3635,67404.0,,,,,1.0
3636,67406.0,,,,3.0,
3637,67407.0,1.0,,,,
3638,67408.0,,,,,1.0
3639,67409.0,1.0,,,,
3640,67410.0,,,,1.0,
3641,67411.0,,,,1.0,
3642,67412.0,,,9.0,,
3643,67413.0,1.0,,,,
3644,67414.0,1.0,,,,
3645,67417.0,,,,,5.0
3646,67418.0,1.0,,,,
3647,67420.0,,,,4.0,
3648,67422.0,1.0,,,,
3649,67424.0,1.0,,,,
3650,67425.0,,,,4.0,
3651,67426.0,1.0,,,,
3652,67427.0,,,,,5.0
3653,67428.0,1.0,,,,
3654,67429.0,,,,3.0,
3655,67431.0,,,,,1.0
3656,67433.0,,,,1.0,
3657,67434.0,1.0,,,,
3658,67435.0,,,,,1.0
3659,67436.0,1.0,,,,
3660,67438.0,1.0,,,,
3661,67439.0,,,,,1.0
3662,67440.0,1.0,,,,
3663,67441.0,1.0,,,,
3664,67442.0,1.0,,,,
3665,67445.0,,,,3.0,
3666,67446.0,1.0,,,,
3667,67447.0,1.0,,,,
3668,67449.0,1.0,,,,
3669,67450.0,1.0,,,,
3670,67451.0,,,,2.0,
3671,67452.0,1.0,,,,
3672,67454.0,1.0,,,,
3673,67455.0,1.0,,,,
3674,67457.0,1.0,,,,
3675,67459.0,1.0,,,,
3676,67460.0,1.0,,,,
3677,67462.0,,,,1.0,
3678,67463.0,1.0,,,,
3679,67465.0,1.0,,,,
3680,67466.0,,,,1.0,
3681,67467.0,1.0,,,,
3682,67468.0,,,,,2.0
3683,67469.0,1.0,,,,
3684,67470.0,1.0,,,,
3685,67471.0,1.0,,,,
3686,67473.0,,,,5.0,
3687,67474.0,1.0,,,,
3688,67475.0,1.0,,,,
3689,67477.0,1.0,,,,
3690,67480.0,1.0,,,,
3691,67481.0,,,,2.0,
3692,67482.0,,,,3.0,
3693,67483.0,,,,2.0,
3694,67484.0,1.0,,,,
3695,67486.0,,,,3.0,
3696,67487.0,1.0,,,,
3697,67488.0,,,,,1.0
3698,67489.0,1.0,,,,
3699,67490.0,,,,2.0,
3700,67492.0,1.0,,,,
3701,67493.0,1.0,,,,
3702,67494.0,1.0,,,,
3703,67498.0,1.0,,,,
3704,67499.0,,,,,
3705,67501.0,1.0,,,,
3706,67502.0,,,,,5.0
3707,67503.0,1.0,,,,
3708,67504.0,1.0,8.0,,,
3709,67505.0,1.0,,,,
3710,67507.0,1.0,,,,
3711,67508.0,1.0,,,,
3712,67509.0,1.0,,,,
3713,67511.0,,,,5.0,
3714,67513.0,1.0,,,,
3715,67515.0,1.0,,,,
3716,67516.0,1.0,,,,
3717,67517.0,1.0,,,,
3718,67519.0,1.0,,,,
3719,67520.0,1.0,,,,
3720,67521.0,1.0,,,,
3721,67522.0,,,,5.0,
3722,67523.0,1.0,,,,
3723,67525.0,,,,,1.0
3724,67526.0,,,,1.0,
3725,67527.0,1.0,,,,
3726,67530.0,,,,3.0,
3727,67532.0,1.0,,,,
3728,67534.0,1.0,,,,
3729,67535.0,1.0,,,,
3730,67536.0,1.0,,,,
3731,67537.0,1.0,,,,
3732,67538.0,1.0,,,,
3733,67539.0,1.0,,,,
3734,67540.0,,,,3.0,
3735,67542.0,,,,,1.0
3736,67543.0,,,,4.0,
3737,67544.0,1.0,,,,
3738,67545.0,1.0,,,,
3739,67546.0,,,,2.0,
3740,67548.0,1.0,,,,
3741,67549.0,,,,4.0,
3742,67550.0,1.0,,,,
3743,67551.0,1.0,,,,
3744,67552.0,1.0,,,,
3745,67554.0,1.0,,,,
3746,67555.0,1.0,,,,
3747,67556.0,1.0,,,,
3748,67557.0,1.0,,,,
3749,67560.0,,,,,3.0
3750,67561.0,1.0,,,,
3751,67563.0,1.0,,,,
3752,67564.0,,,,5.0,
3753,67566.0,1.0,,,,
3754,67567.0,1.0,,,,
3755,67571.0,1.0,,,,
3756,67573.0,,,,1.0,
3757,67574.0,1.0,,,,
3758,67577.0,1.0,,,,
3759,67580.0,1.0,,,,
3760,67581.0,,,,3.0,
3761,67582.0,1.0,,,,
3762,67584.0,1.0,,,,
3763,67585.0,1.0,,,,
3764,67586.0,1.0,,,,
3765,67587.0,1.0,,,,
3766,67589.0,1.0,,,,
3767,67590.0,,,,4.0,
3768,67591.0,,,,,1.0
3769,67592.0,1.0,,,,
3770,67594.0,1.0,,,,
3771,67595.0,1.0,,,,
3772,67596.0,1.0,,,,
3773,67597.0,1.0,,,,
3774,67598.0,,,,1.0,
3775,67600.0,1.0,,,,
3776,67602.0,,,,3.0,
3777,67603.0,,,,,5.0
3778,67604.0,,,,,1.0
3779,67605.0,,,,2.0,
3780,67606.0,1.0,,,,
3781,67607.0,,,,,1.0
3782,67611.0,1.0,,,,
3783,67613.0,,,,,1.0
3784,67614.0,,,,1.0,
3785,67615.0,1.0,,,,
3786,67616.0,1.0,,,,
3787,67617.0,,,,2.0,
3788,67618.0,1.0,,,,
3789,67619.0,1.0,,,,
3790,67620.0,1.0,,,,
3791,67621.0,1.0,,,,
3792,67622.0,1.0,,,,
3793,67624.0,1.0,,,,
3794,67625.0,1.0,,,,
3795,67627.0,1.0,,,,
3796,67628.0,1.0,,,,
3797,67629.0,,,,,3.0
3798,67630.0,1.0,,,,
3799,67631.0,1.0,,,,
3800,67632.0,,,,1.0,
3801,67635.0,,,,1.0,
3802,67638.0,1.0,,,,
3803,67640.0,,,,5.0,
3804,67642.0,,,,3.0,
3805,67643.0,1.0,,,,
3806,67644.0,1.0,,,,
3807,67645.0,1.0,,,,
3808,67646.0,,,,,1.0
3809,67647.0,1.0,,,,
3810,67649.0,,,,,1.0
3811,67651.0,1.0,,,,
3812,67652.0,1.0,,,,
3813,67653.0,1.0,,,,
3814,67654.0,,,,4.0,
3815,67656.0,1.0,,,,
3816,67658.0,1.0,,,,
3817,67659.0,,,,,5.0
3818,67660.0,1.0,,,,
3819,67661.0,1.0,,,,
3820,67665.0,1.0,,,,
3821,67666.0,1.0,,,,
3822,67667.0,1.0,,,,
3823,67668.0,1.0,,,,
3824,67670.0,1.0,,,,
3825,67672.0,1.0,,,,
3826,67673.0,1.0,,,,
3827,67675.0,,,,5.0,
3828,67677.0,1.0,,,,
3829,67681.0,,,9.0,,
3830,67682.0,,,,3.0,
3831,67683.0,1.0,,,,
3832,67686.0,,,,1.0,
3833,67689.0,,,,3.0,
3834,67690.0,1.0,,,,
3835,67691.0,1.0,,,,
3836,67692.0,,,,4.0,
3837,67694.0,1.0,,,,
3838,67695.0,,,,1.0,
3839,67696.0,,,,,1.0
3840,67698.0,1.0,,,,
3841,67699.0,1.0,,,,
3842,67700.0,,,,,1.0
3843,67701.0,,,,1.0,
3844,67703.0,,,,4.0,
3845,67705.0,1.0,,,,
3846,67707.0,,,9.0,,
3847,67708.0,1.0,,,,
3848,67709.0,,,,1.0,
3849,67710.0,,,,1.0,
3850,67711.0,1.0,,,,
3851,67712.0,1.0,,,,
3852,67713.0,1.0,,,,
3853,67714.0,1.0,,,,
3854,67716.0,,,,3.0,
3855,67717.0,1.0,,,,
3856,67718.0,1.0,,,,
3857,67719.0,1.0,,,,
3858,67720.0,1.0,,,,
3859,67721.0,1.0,,,,
3860,67722.0,1.0,,,,
3861,67723.0,,,,1.0,
3862,67725.0,,,,1.0,
3863,67726.0,,,,1.0,
3864,67727.0,1.0,,,,
3865,67728.0,1.0,,,,
3866,67730.0,1.0,,,,
3867,67732.0,1.0,,,,
3868,67733.0,,,,1.0,
3869,67734.0,1.0,,,,
3870,67735.0,,,,,1.0
3871,67737.0,,,,,5.0
3872,67739.0,,,,,5.0
3873,67740.0,,,,1.0,
3874,67741.0,1.0,,,,
3875,67743.0,1.0,,,,
3876,67745.0,1.0,,,,
3877,67751.0,1.0,,,,
3878,67752.0,1.0,,,,
3879,67754.0,,,,,5.0
3880,67756.0,1.0,,,,
3881,67760.0,,,,,3.0
3882,67761.0,1.0,,,,
3883,67762.0,,,9.0,,
3884,67763.0,1.0,,,,
3885,67764.0,,,,1.0,
3886,67766.0,1.0,,,,
3887,67767.0,1.0,,,,
3888,67768.0,1.0,,,,
3889,67769.0,,,,1.0,
3890,67771.0,1.0,,,,
3891,67772.0,1.0,,,,
3892,67773.0,,,,,4.0
3893,67774.0,1.0,,,,
3894,67775.0,1.0,,,,
3895,67776.0,,,,1.0,
3896,67778.0,1.0,,,,
3897,67779.0,1.0,,,,
3898,67781.0,,,,1.0,
3899,67782.0,1.0,,,,
3900,67783.0,,,,,4.0
3901,67784.0,,,,3.0,
3902,67785.0,1.0,,,,
3903,67786.0,1.0,,,,
3904,67787.0,1.0,,,,
3905,67788.0,,,,2.0,
3906,67789.0,1.0,,,,
3907,67790.0,1.0,,,,
3908,67791.0,1.0,,,,
3909,67793.0,,,,2.0,
3910,67794.0,,,,1.0,
3911,67795.0,,,,,5.0
3912,67797.0,,,,1.0,
3913,67798.0,,,,5.0,
3914,67799.0,1.0,,,,
3915,67806.0,,,,4.0,
3916,67808.0,1.0,,,,
3917,67809.0,,,,3.0,
3918,67812.0,,,,1.0,
3919,67813.0,1.0,,,,
3920,67814.0,1.0,,,,
3921,67816.0,1.0,,,,
3922,67817.0,1.0,,,,
3923,67818.0,1.0,,,,
3924,67819.0,1.0,,,,
3925,67820.0,1.0,,,,
3926,67822.0,1.0,,,,
3927,67823.0,1.0,,,,
3928,67824.0,,,,,4.0
3929,67826.0,1.0,,,,
3930,67827.0,1.0,,,,
3931,67828.0,1.0,,,,
3932,67829.0,1.0,,,,
3933,67832.0,1.0,,,,
3934,67833.0,1.0,,,,
3935,67834.0,1.0,,,,
3936,67836.0,1.0,,,,
3937,67838.0,1.0,,,,
3938,67839.0,,,,,3.0
3939,67840.0,1.0,,,,
3940,67841.0,,,,,3.0
3941,67842.0,1.0,,,,
3942,67844.0,1.0,,,,
3943,67845.0,1.0,,,,
3944,67846.0,1.0,,,,
3945,67847.0,1.0,,,,
3946,67848.0,,,,4.0,
3947,67850.0,1.0,,,,
3948,67852.0,,,,,5.0
3949,67853.0,1.0,,,,
3950,67854.0,,,,,1.0
3951,67855.0,,,,,3.0
3952,67857.0,,,,,5.0
3953,67858.0,1.0,,,,
3954,67859.0,1.0,,,,
3955,67860.0,1.0,,,,
3956,67861.0,1.0,,,,
3957,67863.0,1.0,,,,
3958,67864.0,,,,,1.0
3959,67865.0,,,,,1.0
3960,67866.0,1.0,,,,
3961,67868.0,,,,5.0,
3962,67870.0,,,,,4.0
3963,67872.0,,,,1.0,
3964,67873.0,,,,3.0,
3965,67874.0,1.0,,,,
3966,67877.0,1.0,,,,
3967,67879.0,1.0,,,,
3968,67880.0,,,,,5.0
3969,67881.0,1.0,,,,
3970,67885.0,,,9.0,,
3971,67887.0,,,,,5.0
3972,67889.0,1.0,,,,
3973,67891.0,,,,,5.0
3974,67893.0,1.0,,,,
3975,67894.0,1.0,,,,
3976,67896.0,1.0,,,,
3977,67897.0,1.0,,,,
3978,67898.0,1.0,,,,
3979,67899.0,1.0,,,,
3980,67900.0,,,,,4.0
3981,67901.0,1.0,,,,
3982,67902.0,,,,1.0,
3983,67907.0,1.0,,,,
3984,67908.0,1.0,,,,
3985,67910.0,,,,3.0,
3986,67911.0,1.0,,,,
3987,67912.0,,,,2.0,
3988,67915.0,,,,,1.0
3989,67916.0,,,,2.0,
3990,67917.0,1.0,,,,
3991,67918.0,,,9.0,,
3992,67919.0,1.0,,,,
3993,67921.0,1.0,,,,
3994,67924.0,,,,,5.0
3995,67925.0,1.0,,,,
3996,67926.0,,,,,5.0
3997,67927.0,,,,,5.0
3998,67928.0,1.0,,,,
3999,67929.0,1.0,,,,
4000,67930.0,,,,4.0,
4001,67933.0,1.0,,,,
4002,67934.0,1.0,,,,
4003,67935.0,1.0,,,,
4004,67936.0,,,,,1.0
4005,67937.0,,,,5.0,
4006,67938.0,,,,,1.0
4007,67939.0,1.0,,,,
4008,67940.0,1.0,,,,
4009,67941.0,1.0,,,,
4010,67947.0,,,9.0,,
4011,67948.0,,,,3.0,
4012,67951.0,1.0,,,,
4013,67952.0,,,,4.0,
4014,67954.0,,,,4.0,
4015,67955.0,1.0,,,,
4016,67957.0,1.0,,,,
4017,67958.0,,,,,1.0
4018,67959.0,1.0,,,,
4019,67960.0,,,,1.0,
4020,67962.0,1.0,,,,
4021,67964.0,1.0,,,,
4022,67965.0,1.0,,,,
4023,67966.0,1.0,,,,
4024,67967.0,1.0,,,,
4025,67969.0,1.0,,,,
4026,67970.0,1.0,,,,
4027,67972.0,1.0,,,,
4028,67974.0,1.0,,,,
4029,67975.0,1.0,,,,
4030,67976.0,1.0,,,,
4031,67977.0,1.0,,,,
4032,67978.0,1.0,,,,
4033,67979.0,1.0,,,,
4034,67981.0,,,,2.0,
4035,67982.0,1.0,,,,
4036,67983.0,,,,,1.0
4037,67984.0,1.0,,,,
4038,67985.0,1.0,,,,
4039,67986.0,1.0,,,,
4040,67988.0,1.0,,,,
4041,67989.0,1.0,,,,
4042,67990.0,,,,,1.0
4043,67991.0,,,,,1.0
4044,67992.0,,,,4.0,
4045,67993.0,,,,1.0,
4046,67994.0,1.0,,,,
4047,67995.0,1.0,,,,
4048,67997.0,,,,,5.0
4049,67998.0,,,,,2.0
4050,67999.0,,,,4.0,
4051,68000.0,1.0,,,,
4052,68001.0,1.0,,,,
4053,68003.0,1.0,,,,
4054,68004.0,,,,3.0,
4055,68005.0,1.0,,,,
4056,68006.0,1.0,,,,
4057,68007.0,,,,,1.0
4058,68008.0,,,,1.0,
4059,68009.0,1.0,,,,
4060,68010.0,1.0,,,,
4061,68011.0,1.0,,,,
4062,68012.0,1.0,,,,
4063,68013.0,,,,2.0,
4064,68014.0,1.0,,,,
4065,68016.0,1.0,,,,
4066,68017.0,,,,4.0,
4067,68019.0,1.0,,,,
4068,68020.0,1.0,,,,
4069,68021.0,,,9.0,,
4070,68022.0,,,,5.0,
4071,68023.0,,,,,1.0
4072,68024.0,,,,2.0,
4073,68025.0,,,,3.0,
4074,68027.0,1.0,,,,
4075,68028.0,1.0,,,,
4076,68029.0,1.0,,,,
4077,68030.0,1.0,,,,
4078,68032.0,1.0,,,,
4079,68034.0,1.0,,,,
4080,68035.0,1.0,,,,
4081,68037.0,,,,,4.0
4082,68038.0,1.0,,,,
4083,68040.0,1.0,,,,
4084,68041.0,1.0,,,,
4085,68042.0,1.0,,,,
4086,68043.0,1.0,,,,
4087,68044.0,1.0,,,,
4088,68045.0,1.0,,,,
4089,68046.0,1.0,,,,
4090,68050.0,1.0,,,,
4091,68051.0,,,,2.0,
4092,68052.0,1.0,,,,
4093,68058.0,1.0,,,,
4094,68059.0,,,,5.0,
4095,68060.0,1.0,,,,
4096,68061.0,,,,,3.0
4097,68062.0,,,,3.0,
4098,68063.0,1.0,,,,
4099,68064.0,,,,3.0,
4100,68065.0,1.0,,,,
4101,68066.0,1.0,,,,
4102,68068.0,1.0,,,,
4103,68069.0,,,,2.0,
4104,68070.0,1.0,,,,
4105,68071.0,,,,,5.0
4106,68072.0,1.0,,,,
4107,68073.0,1.0,,,,
4108,68075.0,,,,,5.0
4109,68076.0,1.0,,,,
4110,68077.0,1.0,,,,
4111,68078.0,,,,,1.0
4112,68079.0,1.0,,,,
4113,68080.0,,,,,2.0
4114,68084.0,1.0,,,,
4115,68085.0,,,,2.0,
4116,68086.0,,,,1.0,
4117,68087.0,1.0,,,,
4118,68089.0,1.0,,,,
4119,68090.0,1.0,,,,
4120,68091.0,,,,4.0,
4121,68093.0,,,,,1.0
4122,68095.0,1.0,,,,
4123,68096.0,1.0,,,,
4124,68099.0,,,,1.0,
4125,68100.0,,,9.0,,
4126,68101.0,1.0,,,,
4127,68102.0,,,,1.0,
4128,68104.0,1.0,,,,
4129,68105.0,1.0,,,,
4130,68106.0,1.0,,,,
4131,68109.0,1.0,,,,
4132,68110.0,1.0,,,,
4133,68111.0,,,,5.0,
4134,68112.0,,,,,5.0
4135,68114.0,1.0,,,,
4136,68115.0,1.0,,,,
4137,68117.0,1.0,,,,
4138,68118.0,1.0,,,,
4139,68119.0,1.0,,,,
4140,68120.0,1.0,,,,
4141,68121.0,1.0,,,,
4142,68122.0,1.0,,,,
4143,68123.0,1.0,,,,
4144,68124.0,,,,,1.0
4145,68125.0,1.0,,,,
4146,68127.0,,,,,1.0
4147,68128.0,1.0,,,,
4148,68129.0,1.0,,,,
4149,68131.0,,,,4.0,
4150,68133.0,,,,2.0,
4151,68134.0,,,,1.0,
4152,68135.0,,,,,5.0
4153,68136.0,,,,4.0,
4154,68137.0,,,,,1.0
4155,68139.0,1.0,,,,
4156,68140.0,1.0,,,,
4157,68142.0,,,,,1.0
4158,68143.0,,,,1.0,
4159,68144.0,1.0,,,,
4160,68145.0,1.0,,,,
4161,68147.0,1.0,,,,
4162,68150.0,,,,4.0,
4163,68151.0,1.0,,,,
4164,68152.0,1.0,,,,
4165,68153.0,,,,,5.0
4166,68154.0,1.0,,,,
4167,68155.0,1.0,,,,
4168,68156.0,1.0,,,,
4169,68157.0,,,,,5.0
4170,68159.0,,,,,1.0
4171,68164.0,,,,3.0,
4172,68169.0,1.0,,,,
4173,68170.0,1.0,,,,
4174,68171.0,,,,2.0,
4175,68173.0,1.0,,,,
4176,68176.0,1.0,,,,
4177,68177.0,1.0,,,,
4178,68178.0,,,,,2.0
4179,68179.0,1.0,,,,
4180,68180.0,1.0,,,,
4181,68181.0,1.0,,,,
4182,68182.0,1.0,,,,
4183,68183.0,1.0,,,,
4184,68185.0,1.0,,,,
4185,68186.0,,,,5.0,
4186,68188.0,1.0,,,,
4187,68191.0,1.0,,,,
4188,68193.0,1.0,,,,
4189,68194.0,1.0,,,,
4190,68195.0,1.0,,,,
4191,68196.0,1.0,,,,
4192,68197.0,1.0,,,,
4193,68198.0,1.0,,,,
4194,68199.0,,,,5.0,
4195,68200.0,1.0,,,,
4196,68201.0,,,,3.0,
4197,68203.0,1.0,,,,
4198,68204.0,1.0,,,,
4199,68205.0,1.0,,,,
4200,68206.0,,,,,1.0
4201,68207.0,1.0,,,,
4202,68208.0,1.0,,,,
4203,68209.0,,,,3.0,
4204,68210.0,,,,,5.0
4205,68212.0,1.0,,,,
4206,68213.0,,,,1.0,
4207,68215.0,1.0,,,,
4208,68216.0,,,,,4.0
4209,68217.0,1.0,,,,
4210,68219.0,1.0,,,,
4211,68220.0,1.0,,,,
4212,68222.0,,,,3.0,
4213,68226.0,,,,,5.0
4214,68227.0,1.0,,,,
4215,68229.0,1.0,,,,
4216,68230.0,1.0,,,,
4217,68231.0,,,,,5.0
4218,68234.0,,,,2.0,
4219,68235.0,1.0,,,,
4220,68236.0,1.0,,,,
4221,68237.0,1.0,,,,
4222,68240.0,,,,4.0,
4223,68243.0,,,,5.0,
4224,68244.0,1.0,,,,
4225,68245.0,1.0,,,,
4226,68247.0,,,,,5.0
4227,68248.0,1.0,,,,
4228,68249.0,1.0,,,,
4229,68250.0,1.0,,,,
4230,68251.0,,,,3.0,
4231,68252.0,1.0,,,,
4232,68254.0,1.0,,9.0,,
4233,68255.0,,,,,1.0
4234,68256.0,1.0,,,,
4235,68257.0,,,,,5.0
4236,68260.0,1.0,,,,
4237,68261.0,1.0,,,,
4238,68262.0,1.0,,,,
4239,68263.0,1.0,,,,
4240,68270.0,,,,1.0,
4241,68271.0,1.0,,,,
4242,68273.0,1.0,,,,
4243,68274.0,,,,,4.0
4244,68275.0,1.0,,,,
4245,68276.0,1.0,,,,
4246,68277.0,,,,1.0,
4247,68279.0,,,,,1.0
4248,68280.0,1.0,,,,
4249,68281.0,1.0,,,,
4250,68282.0,1.0,,,,
4251,68283.0,,,,,1.0
4252,68285.0,1.0,,,,
4253,68286.0,1.0,,,,
4254,68287.0,,,,3.0,
4255,68288.0,,,,2.0,
4256,68290.0,1.0,,,,
4257,68291.0,,,,1.0,
4258,68293.0,1.0,,,,
4259,68295.0,1.0,,,,
4260,68296.0,1.0,,,,
4261,68299.0,1.0,,,,
4262,68300.0,1.0,,,,
4263,68301.0,1.0,,,,
4264,68302.0,1.0,,,,
4265,68303.0,,,,1.0,
4266,68304.0,,,,1.0,
4267,68305.0,,,,,1.0
4268,68306.0,1.0,,,,
4269,68309.0,,,,,3.0
4270,68310.0,,,,,5.0
4271,68311.0,,,,,1.0
4272,68312.0,1.0,,,,
4273,68314.0,1.0,,,,
4274,68316.0,,,,5.0,
4275,68317.0,1.0,,,,
4276,68318.0,,,,,2.0
4277,68319.0,1.0,,,,
4278,68321.0,1.0,,,,
4279,68322.0,,,,4.0,
4280,68323.0,1.0,,,,
4281,68324.0,1.0,,,,
4282,68326.0,1.0,,,,
4283,68327.0,1.0,,,,
4284,68329.0,,,,4.0,
4285,68330.0,1.0,,,,
4286,68331.0,,,,4.0,
4287,68332.0,1.0,,,,
4288,68334.0,1.0,,,,
4289,68335.0,,,,,5.0
4290,68337.0,,,,2.0,
4291,68338.0,,,,1.0,
4292,68339.0,1.0,,,,
4293,68341.0,,,,2.0,
4294,68342.0,,,,,1.0
4295,68343.0,1.0,,,,
4296,68344.0,1.0,,,,
4297,68345.0,1.0,,,,
4298,68348.0,,,,4.0,
4299,68349.0,1.0,,,,
4300,68350.0,1.0,,,,
4301,68351.0,1.0,,,,
4302,68352.0,1.0,,,,
4303,68353.0,1.0,,,,
4304,68354.0,,,,,1.0
4305,68355.0,1.0,,,,
4306,68356.0,1.0,,,,
4307,68360.0,,,,,5.0
4308,68364.0,1.0,,,,
4309,68365.0,1.0,,,,
4310,68367.0,1.0,,,,
4311,68368.0,,,,,1.0
4312,68369.0,1.0,,,,
4313,68374.0,,,,,5.0
4314,68375.0,1.0,,,,
4315,68376.0,,,,1.0,
4316,68377.0,1.0,,,,
4317,68380.0,,,,,1.0
4318,68384.0,1.0,,,,
4319,68385.0,1.0,,,,
4320,68386.0,,,,1.0,
4321,68387.0,,,,,1.0
4322,68389.0,1.0,,,,
4323,68390.0,,,,5.0,
4324,68391.0,1.0,,,,
4325,68392.0,1.0,,,,
4326,68393.0,1.0,,,,
4327,68394.0,1.0,,,,
4328,68397.0,1.0,,,,
4329,68401.0,,,,1.0,
4330,68403.0,,,,1.0,
4331,68404.0,1.0,,,,
4332,68406.0,,,,,4.0
4333,68407.0,,,,2.0,
4334,68408.0,1.0,,,,
4335,68410.0,1.0,,,,
4336,68411.0,1.0,,,,
4337,68412.0,1.0,,,,
4338,68414.0,1.0,,,,
4339,68415.0,,,,4.0,
4340,68416.0,,,,,1.0
4341,68417.0,,,,4.0,
4342,68418.0,,,,1.0,
4343,68419.0,1.0,,,,
4344,68420.0,1.0,,9.0,,
4345,68421.0,1.0,,,,
4346,68422.0,1.0,,,,
4347,68423.0,1.0,,,,
4348,68424.0,,,,,1.0
4349,68425.0,1.0,,,,
4350,68426.0,1.0,,,,
4351,68427.0,1.0,,,,
4352,68428.0,1.0,,,,
4353,68429.0,1.0,,,,
4354,68432.0,,,,3.0,
4355,68434.0,1.0,,,,
4356,68436.0,1.0,,,,
4357,68438.0,1.0,,,,
4358,68439.0,1.0,,,,
4359,68440.0,1.0,,,,
4360,68441.0,1.0,,,,
4361,68442.0,,,,1.0,
4362,68443.0,1.0,,,,
4363,68444.0,1.0,,,,
4364,68445.0,,,,1.0,
4365,68446.0,,,,,5.0
4366,68447.0,1.0,,,,
4367,68448.0,1.0,,9.0,,
4368,68449.0,,,,4.0,
4369,68450.0,,,,,5.0
4370,68451.0,1.0,,,,
4371,68452.0,,,,4.0,
4372,68453.0,1.0,,,,
4373,68454.0,1.0,,,,
4374,68455.0,1.0,,,,
4375,68458.0,,,,1.0,
4376,68459.0,1.0,,,,
4377,68462.0,1.0,,,,
4378,68464.0,1.0,,,,
4379,68465.0,,,,,1.0
4380,68466.0,1.0,,,,
4381,68467.0,1.0,,,,
4382,68468.0,,,,1.0,
4383,68469.0,1.0,,,,
4384,68470.0,,,,,1.0
4385,68471.0,1.0,,,,
4386,68473.0,1.0,,,,
4387,68474.0,1.0,,,,
4388,68475.0,1.0,,,,
4389,68477.0,1.0,,,,
4390,68478.0,1.0,,,,
4391,68481.0,1.0,,,,
4392,68482.0,1.0,,,,
4393,68483.0,,,,5.0,
4394,68484.0,,,,,1.0
4395,68485.0,1.0,,,,
